"","clinicRef","clinicName","clinicAddr","city","groupRef","groupName","hos1Ref","hos1Name","hos2Ref","hos2Name","hos3Ref","hos3Name","hos4Ref","hos4Name","lon","lat"
"1500","3517052268","巧比小兒科診所","台中市北區賴興里北平路二段43號","臺中市","3170804028","中清","1317050017","中國醫藥大學附設醫院","1517011112","澄清綜合醫院",NA,"",NA,"",120.673579,24.171795
"1501","3517081189","王榮森小兒科診所","台中市北屯區松竹里昌平路二段11-9號","臺中市","3170804028","中清","1317050017","中國醫藥大學附設醫院","1517011112","澄清綜合醫院",NA,"",NA,"",120.6892343,24.1807526
"1502","3517083549","京冠診所","台中市北屯區崇德路2段252號1樓","臺中市","3170804029","心北屯","1136090519","佛教慈濟醫療財團法人台中慈濟醫院","117030010","衛生福利部臺中醫院","1536100081","清泉醫院",NA,"",120.6858297,24.1746838
"1503","3517083414","林眼科診所","台中市北屯區昌平路二段一三○號一樓","臺中市","3170804029","心北屯","1136090519","佛教慈濟醫療財團法人台中慈濟醫院","117030010","衛生福利部臺中醫院","1536100081","清泉醫院",NA,"",120.6861019,24.1815237
"1504","3517083674","楊醫師小兒科診所","台中市北屯區昌平路1段356之1號1樓","臺中市","3170804029","心北屯","1136090519","佛教慈濟醫療財團法人台中慈濟醫院","117030010","衛生福利部臺中醫院","1536100081","清泉醫院",NA,"",120.690737,24.174392
"1505","3517083576","健而美診所","台中市北屯區東山路1段142-9號1樓","臺中市","3170804029","心北屯","1136090519","佛教慈濟醫療財團法人台中慈濟醫院","117030010","衛生福利部臺中醫院","1536100081","清泉醫院",NA,"",120.7035064,24.1694555
"1506","3517083638","文彥診所","台中市北屯區昌平路2段8-20號1樓","臺中市","3170804029","心北屯","1136090519","佛教慈濟醫療財團法人台中慈濟醫院","117030010","衛生福利部臺中醫院","1536100081","清泉醫院",NA,"",120.6923159,24.1805063
"1507","3517083334","和生診所","台中市北屯區興安路1段320號1樓","臺中市","3170804029","心北屯","1136090519","佛教慈濟醫療財團法人台中慈濟醫院","117030010","衛生福利部臺中醫院","1536100081","清泉醫院",NA,"",120.6946074,24.1740258
"1508","3517083816","晶睛眼科診所","台中市北屯區松竹路2段167號1樓","臺中市","3170804030","大北屯","1317050017","中國醫藥大學附設醫院","1517011112","澄清綜合醫院",NA,"",NA,"",120.6958002,24.1833086
"1509","3517081821","永新診所","台中市北屯區松竹路2段116號1-2樓","臺中市","3170804030","大北屯","1317050017","中國醫藥大學附設醫院","1517011112","澄清綜合醫院",NA,"",NA,"",120.698359,24.183203
"1510","3517081198","瑞健診所","台中市北屯區平田里興安路一段341號1至3樓","臺中市","3170804030","大北屯","1317050017","中國醫藥大學附設醫院","1517011112","澄清綜合醫院",NA,"",NA,"",120.694415,24.1744814
"1511","3517081152","吉祥耳鼻喉科診所","台中市北屯區崇德路二段461.463號一樓","臺中市","3170804030","大北屯","1317050017","中國醫藥大學附設醫院","1517011112","澄清綜合醫院",NA,"",NA,"",120.685885,24.181164
"1512","3517081821","永新診所","台中市北屯區松竹路2段116號1-2樓","臺中市","3170804030","大北屯","1317050017","中國醫藥大學附設醫院","1517011112","澄清綜合醫院",NA,"",NA,"",120.698359,24.183203
"1513","3517081198","瑞健診所","台中市北屯區平田里興安路一段341號1至3樓","臺中市","3170804030","大北屯","1317050017","中國醫藥大學附設醫院","1517011112","澄清綜合醫院",NA,"",NA,"",120.694415,24.1744814
"1514","3517083914","優幼診所","臺中市北屯區北屯路435-16號1樓","臺中市","3170804031","北屯國光","1317050017","中國醫藥大學附設醫院","1517011112","澄清綜合醫院",NA,"",NA,"",120.7002044,24.178519
"1515","3517081232","大源診所","台中市北屯區興安路一段335號","臺中市","3170804031","北屯國光","1317050017","中國醫藥大學附設醫院","1517011112","澄清綜合醫院",NA,"",NA,"",120.694401,24.1743528
"1516","3517083558","弘光婦產科診所","臺中市北屯區東山路1段308號4樓","臺中市","3170804031","北屯國光","1317050017","中國醫藥大學附設醫院","1517011112","澄清綜合醫院",NA,"",NA,"",120.7211634,24.1758344
"1517","3517080977","安安診所","台中市北屯區北屯路299-4號1樓","臺中市","3170804031","北屯國光","1317050017","中國醫藥大學附設醫院","1517011112","澄清綜合醫院",NA,"",NA,"",120.6960683,24.168281
"1518","3517080806","鵬政診所","台中市北屯區北屯里興安路一段106號","臺中市","3170804031","北屯國光","1317050017","中國醫藥大學附設醫院","1517011112","澄清綜合醫院",NA,"",NA,"",120.692574,24.1675819
"1519","3517083567","東山家庭醫學科診所","台中市北屯區東山路1段308號1樓","臺中市","3170804031","北屯國光","1317050017","中國醫藥大學附設醫院","1517011112","澄清綜合醫院",NA,"",NA,"",120.7211634,24.1758344
"1520","3517081885","冠達復健科診所","台中市北屯區平田里昌平路1段152號.154號1~2樓","臺中市","3170804031","北屯國光","1317050017","中國醫藥大學附設醫院","1517011112","澄清綜合醫院",NA,"",NA,"",120.6926108,24.1687451
"1521","3503260216","林倉祺診所","臺中市北區崇德路一段526號1、2樓","臺中市","3170804032","北屯群健","1136090519","佛教慈濟醫療財團法人台中慈濟醫院","1317050017","中國醫藥大學附設醫院",NA,"",NA,"",120.6853547,24.1661761
"1522","3517051181","蔡崇仁家庭醫學科診所","台中市北區賴村里健行路528號","臺中市","3170804032","北屯群健","1136090519","佛教慈濟醫療財團法人台中慈濟醫院","1317050017","中國醫藥大學附設醫院",NA,"",NA,"",120.678931,24.159383
"1523","3517054235","仕進診所","台中市北區中清路一段448、450、462號1樓","臺中市","3170804032","北屯群健","1136090519","佛教慈濟醫療財團法人台中慈濟醫院","1317050017","中國醫藥大學附設醫院",NA,"",NA,"",120.6733555,24.1669116
"1524","3517051145","周學儉家庭醫學科診所","台中市北區育樂街2-14號1樓","臺中市","3170804032","北屯群健","1136090519","佛教慈濟醫療財團法人台中慈濟醫院","1317050017","中國醫藥大學附設醫院",NA,"",NA,"",120.6937657,24.1569791
"1525","3503290205","昆海診所","臺中市北屯區中清路2段268號1樓","臺中市","3170804032","北屯群健","1136090519","佛教慈濟醫療財團法人台中慈濟醫院","1317050017","中國醫藥大學附設醫院",NA,"",NA,"",120.6686806,24.1782811
"1526","3503290054","幼恩小兒科診所","臺中市北屯區東山路一段298之2號1、2樓","臺中市","3170804032","北屯群健","1136090519","佛教慈濟醫療財團法人台中慈濟醫院","1317050017","中國醫藥大學附設醫院",NA,"",NA,"",120.709903,24.172586
"1527","3517082999","承安耳鼻喉科診所","台中市北屯區北屯路441號1樓","臺中市","3170804032","北屯群健","1136090519","佛教慈濟醫療財團法人台中慈濟醫院","1317050017","中國醫藥大學附設醫院",NA,"",NA,"",120.7011687,24.1799545
"1528","3536010940","詹賜鎮診所","台中市豐原區豐榮里三民路178號","臺中市","3360104062","廟東","1317050017","中國醫藥大學附設醫院","136010010","衛生福利部豐原醫院","1336010015","中國醫藥大學附設醫院豐原分院",NA,"",120.718384,24.253561
"1529","3536010904","張威儀診所","台中市豐原區西勢里中興路63號","臺中市","3360104062","廟東","1317050017","中國醫藥大學附設醫院","136010010","衛生福利部豐原醫院","1336010015","中國醫藥大學附設醫院豐原分院",NA,"",120.716602,24.24799
"1530","3536010253","蔣小兒科診所","台中市豐原區富春里中正路253號","臺中市","3360104062","廟東","1317050017","中國醫藥大學附設醫院","136010010","衛生福利部豐原醫院","1336010015","中國醫藥大學附設醫院豐原分院",NA,"",120.716864,24.251466
"1531","3536010940","詹賜鎮診所","台中市豐原區豐榮里三民路178號","臺中市","3360104062","廟東","1317050017","中國醫藥大學附設醫院","136010010","衛生福利部豐原醫院","1336010015","中國醫藥大學附設醫院豐原分院",NA,"",120.718384,24.253561
"1532","3536010904","張威儀診所","台中市豐原區西勢里中興路63號","臺中市","3360104062","廟東","1317050017","中國醫藥大學附設醫院","136010010","衛生福利部豐原醫院","1336010015","中國醫藥大學附設醫院豐原分院",NA,"",120.716602,24.24799
"1533","3536010093","余眼科診所","台中市豐原區豐原里中正路14號","臺中市","3360104063","大豐原","1317050017","中國醫藥大學附設醫院","136010010","衛生福利部豐原醫院","1336010015","中國醫藥大學附設醫院豐原分院",NA,"",120.722313,24.253632
"1534","3536010039","謝東賢耳鼻喉科診所","台中市豐原區頂街里中正路106號","臺中市","3360104063","大豐原","1317050017","中國醫藥大學附設醫院","136010010","衛生福利部豐原醫院","1336010015","中國醫藥大學附設醫院豐原分院",NA,"",120.720651,24.252133
"1535","3536010244","同仁診所","台中市豐原區頂街里博愛街27號","臺中市","3360104063","大豐原","1317050017","中國醫藥大學附設醫院","136010010","衛生福利部豐原醫院","1336010015","中國醫藥大學附設醫院豐原分院",NA,"",120.721132,24.250986
"1536","3536010897","長庚黃啟昌診所","台中市豐原區頂街里中正路289號","臺中市","3360104063","大豐原","1317050017","中國醫藥大學附設醫院","136010010","衛生福利部豐原醫院","1336010015","中國醫藥大學附設醫院豐原分院",NA,"",120.7160512,24.2513808
"1537","3536012597","世淋診所","台中市豐原區中正路497號","臺中市","3360104063","大豐原","1317050017","中國醫藥大學附設醫院","136010010","衛生福利部豐原醫院","1336010015","中國醫藥大學附設醫院豐原分院",NA,"",120.710839,24.250332
"1538","3536012917","成功診所","台中市豐原區成功路265號1樓","臺中市","3360104064","豐原好","617060018","臺中榮民總醫院","136010010","衛生福利部豐原醫院","1536010046","豐安醫院",NA,"",120.707356,24.24682
"1539","3536012837","林余安耳鼻喉科診所","台中市豐原區興安街1號","臺中市","3360104064","豐原好","617060018","臺中榮民總醫院","136010010","衛生福利部豐原醫院","1536010046","豐安醫院",NA,"",120.714644,24.248264
"1540","3536012962","大安診所","台中市豐原區中正路293號","臺中市","3360104064","豐原好","617060018","臺中榮民總醫院","136010010","衛生福利部豐原醫院","1536010046","豐安醫院",NA,"",120.7159914,24.2513515
"1541","3536012962","大安診所","台中市豐原區中正路293號","臺中市","3360104064","豐原好","617060018","臺中榮民總醫院","136010010","衛生福利部豐原醫院","1536010046","豐安醫院",NA,"",120.7159914,24.2513515
"1542","3536012917","成功診所","台中市豐原區成功路265號1樓","臺中市","3360104064","豐原好","617060018","臺中榮民總醫院","136010010","衛生福利部豐原醫院","1536010046","豐安醫院",NA,"",120.707356,24.24682
"1543","3536011358","光明眼科診所","台中市豐原區豐原里中正路20號","臺中市","3360104064","豐原好","617060018","臺中榮民總醫院","136010010","衛生福利部豐原醫院","1536010046","豐安醫院",NA,"",120.7222364,24.2535272
"1544","3536012873","保生診所","台中市豐原區中正路317號","臺中市","3360104064","豐原好","617060018","臺中榮民總醫院","136010010","衛生福利部豐原醫院","1536010046","豐安醫院",NA,"",120.7152053,24.2511229
"1545","3536012935","唐偉峰復健科診所","台中市豐原區西勢里中山路371號","臺中市","3360104064","豐原好","617060018","臺中榮民總醫院","136010010","衛生福利部豐原醫院","1536010046","豐安醫院",NA,"",120.71455,24.249642
"1546","3536012944","莊婦產科診所","台中市豐原區三民路87號","臺中市","3360104065","豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.720168,24.253482
"1547","3536010717","文華婦產科診所","台中市豐原區頂街里中正路170號","臺中市","3360104065","豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.719132,24.251927
"1548","3536011063","陳成福診所","台中市豐原區豐榮里和平街47號","臺中市","3360104065","豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.719762,24.253168
"1549","3536010879","呂揚德內科診所","台中市豐原區頂街里中正路104-1號","臺中市","3360104065","豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.720939,24.2521419
"1550","3536012720","陳信佑小兒科診所","台中市豐原區南陽路389號","臺中市","3360104065","豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.72476,24.2465279
"1551","3536012944","莊婦產科診所","台中市豐原區三民路87號","臺中市","3360104065","豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.720168,24.253482
"1552","3536010708","元懋診所","台中市豐原區富春里富春街83號","臺中市","3360104066","葫蘆墩","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.7175716,24.2513317
"1553","3536012983","文化診所","台中市豐原區圓環東路721號1、2樓","臺中市","3360104066","葫蘆墩","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.729455,24.253085
"1554","3536010146","明義內小兒科診所","台中市豐原區富春里富春街100號","臺中市","3360104066","葫蘆墩","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.717814,24.251544
"1555","3536010468","張小兒科內科診所","台中市豐原區下街里三民路209號","臺中市","3360104066","葫蘆墩","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.716821,24.252993
"1556","3536011107","蔡眼科診所","台中市豐原區中山路408號","臺中市","3360104066","葫蘆墩","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.715245,24.246869
"1557","3536012775","淇祥診所","臺中市豐原區富春里中正路251號1樓","臺中市","3360104066","葫蘆墩","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.716902,24.25147
"1558","3536012613","優生婦產科聯合診所","台中市豐原區府前街158號","臺中市","3360104067","幸福豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.716502,24.2496419
"1559","3536010360","基成內兒科診所","台中市豐原區西勢里中山路369號","臺中市","3360104067","幸福豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.71458,24.249522
"1560","3536011465","吳志修耳鼻喉科診所","台中市豐原區中山路345、347號1樓","臺中市","3360104067","幸福豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.7148219,24.248962
"1561","3536012515","張宗聖耳鼻喉科診所","臺中市豐原區中正路66號1樓","臺中市","3360104067","幸福豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.721406,24.252881
"1562","3536012613","優生婦產科聯合診所","台中市豐原區府前街158號","臺中市","3360104067","幸福豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.716502,24.2496419
"1563","3536011401","佳幼診所","台中市豐原區中正路264號","臺中市","3360104068","永康豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.716246,24.251865
"1564","3536013003","林宜民診所","台中市豐原區中山路393號1樓","臺中市","3360104068","永康豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.714434,24.250121
"1565","3536012668","林信樺眼科診所","台中市豐原區豐西里中正路306號","臺中市","3360104068","永康豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.7141103,24.2511323
"1566","3536013067","大順診所","台中市豐原區北陽路138號1-4樓及豐東路239號2樓","臺中市","3360104068","永康豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.7329771,24.2516117
"1567","3536012953","豐原趙內科診所","臺中市豐原區圓環東路615號1樓","臺中市","3360104068","永康豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.728052,24.250651
"1568","3536011125","呂岡原聯合診所","台中市豐原區豐榮里三民路174號","臺中市","3360104069","保康豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.718483,24.253575
"1569","3536011223","黃明弘診所","台中市豐原區南陽里安康路63號","臺中市","3360104069","保康豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.724779,24.24391
"1570","3536010771","謝錦松內小兒科診所","台中市豐原區豐西里中正路394號","臺中市","3360104069","保康豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.712037,24.250923
"1571","3536011223","黃明弘診所","台中市豐原區南陽里安康路63號","臺中市","3360104069","保康豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.724779,24.24391
"1572","3536011090","豐原李耳鼻喉科診所","台中市豐原區南陽里南陽路295號","臺中市","3360104069","保康豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.7342447,24.2373852
"1573","3536013049","聯安耳鼻喉科診所","台中市豐原區中正路190號1樓","臺中市","3360104069","保康豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.718535,24.2519819
"1574","3503090027","晴美診所","臺中市潭子區潭興路三段78號1樓","臺中市","3360104070","安康豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.702235,24.211645
"1575","3536012499","胡必雄診所","台中市豐原區中正路425號","臺中市","3360104070","安康豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.712343,24.250525
"1576","3503010038","林永祥小兒科診所","臺中市豐原區中正路89號1樓","臺中市","3360104070","安康豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.721383,24.252206
"1577","3536012579","林大丕小兒科診所","台中市豐原區三民路130號1樓","臺中市","3360104070","安康豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.719485,24.253618
"1578","3536012971","興豐內科診所","台中市豐原區三民路65號6樓、7樓","臺中市","3360104070","安康豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.720984,24.25358
"1579","3536011161","梅明因診所","台中市豐原區中正路350號","臺中市","3360104070","安康豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.7130945,24.2509686
"1580","3536012506","王思博耳鼻喉科診所","臺中市豐原區中正路272號1樓及2樓","臺中市","3360104070","安康豐原","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.716053,24.251837
"1581","3536010959","許躍騰診所","台中市豐原區下街里中正路222號","臺中市","3360104071","豐中","617060018","臺中榮民總醫院","136010010","衛生福利部豐原醫院",NA,"",NA,"",120.717359,24.252114
"1582","3536011250","李長模皮膚科診所","台中市豐原區中正路124號","臺中市","3360104071","豐中","617060018","臺中榮民總醫院","136010010","衛生福利部豐原醫院",NA,"",NA,"",120.7203698,24.251804
"1583","3536012855","呂維國婦產科診所","台中市豐原區中正路346號及348號1-4樓","臺中市","3360104071","豐中","617060018","臺中榮民總醫院","136010010","衛生福利部豐原醫院",NA,"",NA,"",120.7132574,24.2512881
"1584","3536011349","曾眼科診所","台中市豐原區頂街里中正路90號","臺中市","3360104071","豐中","617060018","臺中榮民總醫院","136010010","衛生福利部豐原醫院",NA,"",NA,"",120.721134,24.252355
"1585","3536010799","重仁骨科診所","台中市豐原區頂街里中山路487號","臺中市","3360104071","豐中","617060018","臺中榮民總醫院","136010010","衛生福利部豐原醫院",NA,"",NA,"",120.713857,24.253181
"1586","3536011367","陳聰波診所","台中市豐原區中正路234號","臺中市","3360104071","豐中","617060018","臺中榮民總醫院","136010010","衛生福利部豐原醫院",NA,"",NA,"",120.717085,24.252106
"1587","3536020375","一民診所","台中市東勢區三民街48號1樓","臺中市","3360204076","山城","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.8307266,24.2529609
"1588","2336210025","臺中市和平區衛生所","臺中市和平區南勢里東關路3段132號","臺中市","3360204076","山城","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.8888069,24.1738643
"1589","3536020366","張德旺耳鼻喉科診所","臺中市東勢區豐勢路553、559、561號1樓","臺中市","3360204076","山城","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.8272371,24.2596314
"1590","3536111139","興安診所","台中市新社區新社里興安路49-2、49-3號","臺中市","3360204076","山城","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.8107753,24.2428174
"1591","3536020366","張德旺耳鼻喉科診所","臺中市東勢區豐勢路553、559、561號1樓","臺中市","3360204076","山城","136010010","衛生福利部豐原醫院","1317050017","中國醫藥大學附設醫院","1536010046","豐安醫院","1536011301","杏豐醫院",120.8272371,24.2596314
"1592","3536030022","順天診所","台中市大甲區順天里順天路209號","臺中市","3360304096","甲后豐","617060018","臺中榮民總醫院","136010010","衛生福利部豐原醫院",NA,"",NA,"",120.6235204,24.3459939
"1593","3536070062","徐內小兒科診所","台中市后里區厚里里甲后路588號","臺中市","3360304096","甲后豐","617060018","臺中榮民總醫院","136010010","衛生福利部豐原醫院",NA,"",NA,"",120.7184247,24.30951
"1594","3536071407","厚生診所","台中市后里區三豐路104號","臺中市","3360304096","甲后豐","617060018","臺中榮民總醫院","136010010","衛生福利部豐原醫院",NA,"",NA,"",120.7221631,24.3078642
"1595","3536071425","后里維恩耳鼻喉科診所","台中市后里區甲后路314號1樓","臺中市","3360304096","甲后豐","617060018","臺中榮民總醫院","136010010","衛生福利部豐原醫院",NA,"",NA,"",120.6556048,24.3296273
"1596","3536031725","仁禾診所","台中市大甲區中山路一段859號1.2樓及861號1.2樓","臺中市","3360304096","甲后豐","617060018","臺中榮民總醫院","136010010","衛生福利部豐原醫院",NA,"",NA,"",120.6233062,24.3427398
"1597","3536030433","李婦產科診所","台中市大甲區朝陽里民生路22之2號","臺中市","3360304096","甲后豐","617060018","臺中榮民總醫院","136010010","衛生福利部豐原醫院",NA,"",NA,"",120.6263195,24.3470027
"1598","3536030120","錫欽診所","台中市大甲區孟春里通天路178號","臺中市","3360304097","大甲媽","936050029","光田醫療社團法人光田綜合醫院",NA,"",NA,"",NA,"",120.6546758,24.3811645
"1599","3536031832","力倫診所","台中市大甲區蔣公路246號1樓","臺中市","3360304097","大甲媽","936050029","光田醫療社團法人光田綜合醫院",NA,"",NA,"",NA,"",120.6192616,24.3472303
"1600","3536130134","外埔診所","台中市外埔區大同里甲后路297號","臺中市","3360304097","大甲媽","936050029","光田醫療社團法人光田綜合醫院",NA,"",NA,"",NA,"",120.6555168,24.3295375
"1601","3536030451","琉璃光診所","台中市大甲區岷山里順天路342號","臺中市","3360304097","大甲媽","936050029","光田醫療社團法人光田綜合醫院",NA,"",NA,"",NA,"",120.627062,24.350165
"1602","3536030120","錫欽診所","台中市大甲區孟春里通天路178號","臺中市","3360304097","大甲媽","936050029","光田醫療社團法人光田綜合醫院",NA,"",NA,"",NA,"",120.6546758,24.3811645
"1603","3536030380","王登源診所","台中市大甲區南陽里中山路一段576號","臺中市","3360304097","大甲媽","936050029","光田醫療社團法人光田綜合醫院",NA,"",NA,"",NA,"",120.619987,24.341362
"1604","3536030522","岷安診所","台中市大甲區民生路9之2號","臺中市","3360304097","大甲媽","936050029","光田醫療社團法人光田綜合醫院",NA,"",NA,"",NA,"",120.6272639,24.346462
"1605","3536030513","昇和聯合診所","台中市大甲區庄美里文武路197–8號","臺中市","3360304097","大甲媽","936050029","光田醫療社團法人光田綜合醫院",NA,"",NA,"",NA,"",120.6185906,24.3486626
"1606","3536130134","外埔診所","台中市外埔區大同里甲后路297號","臺中市","3360304097","大甲媽","936050029","光田醫療社團法人光田綜合醫院",NA,"",NA,"",NA,"",120.6555168,24.3295375
"1607","3536031832","力倫診所","台中市大甲區蔣公路246號1樓","臺中市","3360304097","大甲媽","936050029","光田醫療社團法人光田綜合醫院",NA,"",NA,"",NA,"",120.6192616,24.3472303
"1608","3536041614","蔡神經科診所","台中市清水區中山路134-2號1-3樓","臺中市","3360404092","清水","936060016","童綜合醫療社團法人童綜合醫院",NA,"",NA,"",NA,"",120.575658,24.269088
"1609","3536040144","明哲診所","台中市清水區北寧里中山路449-1號","臺中市","3360404092","清水","936060016","童綜合醫療社團法人童綜合醫院",NA,"",NA,"",NA,"",120.5770397,24.2740009
"1610","3536051656","朱博欣小兒科診所","台中市沙鹿區中山路四一八號","臺中市","3360404092","清水","936060016","童綜合醫療社團法人童綜合醫院",NA,"",NA,"",NA,"",120.561711,24.243386
"1611","3536040055","清水回生家庭醫學科診所","台中市清水區南寧里中山路134號","臺中市","3360404092","清水","936060016","童綜合醫療社團法人童綜合醫院",NA,"",NA,"",NA,"",120.575636,24.269016
"1612","3536041454","太慶診所","台中市清水區靈泉里新興路116號","臺中市","3360404092","清水","936060016","童綜合醫療社團法人童綜合醫院",NA,"",NA,"",NA,"",120.575916,24.266263
"1613","3536041507","銓安診所","台中市清水區熬峰路110號1樓","臺中市","3360404092","清水","936060016","童綜合醫療社團法人童綜合醫院",NA,"",NA,"",NA,"",120.5419722,24.2625952
"1614","3536040340","蔡篤煌診所","台中市清水區西寧里西寧路15號","臺中市","3360404092","清水","936060016","童綜合醫療社團法人童綜合醫院",NA,"",NA,"",NA,"",120.575774,24.273183
"1615","3536040144","明哲診所","台中市清水區北寧里中山路449-1號","臺中市","3360404092","清水","936060016","童綜合醫療社團法人童綜合醫院",NA,"",NA,"",NA,"",120.5770397,24.2740009
"1616","3503050023","安安耳鼻喉科診所","臺中市沙鹿區沙田路94號1樓","臺中市","3360404093","心海線","936060016","童綜合醫療社團法人童綜合醫院",NA,"",NA,"",NA,"",120.5589157,24.2344209
"1617","3536051576","黃如峰診所","台中市沙鹿區公明里中清路15–4號","臺中市","3360404093","心海線","936060016","童綜合醫療社團法人童綜合醫院",NA,"",NA,"",NA,"",120.6071655,24.2467671
"1618","3536040322","林澤民小兒科診所","台中市清水區中山路242–1號","臺中市","3360404093","心海線","936060016","童綜合醫療社團法人童綜合醫院",NA,"",NA,"",NA,"",120.576851,24.272089
"1619","3536041589","楊超博診所","台中市清水區中山路151-8號1樓","臺中市","3360404093","心海線","936060016","童綜合醫療社團法人童綜合醫院",NA,"",NA,"",NA,"",120.573835,24.265706
"1620","3536040126","楊外科婦產科診所","台中市清水區南寧里光華街110號","臺中市","3360404093","心海線","936060016","童綜合醫療社團法人童綜合醫院",NA,"",NA,"",NA,"",120.5503544,24.2460974
"1621","3536040439","嘉佑診所","台中市清水區橋頭里高美路117–3號","臺中市","3360404094","牛罵頭","936050029","光田醫療社團法人光田綜合醫院",NA,"",NA,"",NA,"",120.575245,24.2788982
